sample,round,spp,model,mpa,lfm,lfm.notes,fh,ttfg,gti,tti,fd,gd,pfg,ignition,start.temp,temp.max,ignition.temp,prop.new,sample.wt,glow,year,month ,dry.wt,fresh.wt,water.wt,site,bottle.wt,ttms
1.5,6,ARPA,EPI,-4.251,84.41305407,0,0.0,31.0,-21222.0,-21191.0,0.0,144.0,21366.0,0,271.5,0,0,0,0.4969,1,2020,October,7.6046,7.9512,0.3466,1,7.194,0.0
1.5,3,PIJE,EPI,-2.652,138.9703588,0,0.0,8.0,-28716.0,-28708.0,0.0,88.0,28804.0,0,259.8,0,0,100,0.5058,1,2020,October,12.4386,12.884,0.4454,1,12.1181,0.0
1.5,2,ABCO,EPI,-1.517,132.0783711,0,0.0,9.0,-34341.0,-34332.0,0.0,97.0,34438.0,0,270.4,0,0,100,0.5543,1,2020,October,7.4885,7.8323,0.3438,1,7.2282,0.0
1.5,3,ABCO,EPI,-1.083,177.1719375,0,0.0,12.0,-38019.0,-38007.0,0.0,107.0,38126.0,0,270.7,0,0,0,0.4683,1,2020,October,7.4048,7.8922,0.4874,1,7.1297,0.0
1.5,4,CECO,EPI,-1.652,105.243958,0,0.0,8.0,-41764.0,-41756.0,0.0,201.0,41965.0,0,267.7,0,0,0,0.4573,1,2020,October,12.4096,12.6404,0.2308,1,12.1903,0.0
1.5,6,CECO,EPI,-6.664,57.76793132,0,0.0,8.0,-48436.0,-48428.0,0.0,125.0,48561.0,0,285,0,0,0,0.4532,1,2020,October,7.5985,7.8071,0.2086,1,7.2374,0.0
1.5,1,CECO,EPI,-0.183,118.3898305,0,0.0,9.0,-52646.0,-52637.0,0.0,122.0,52768.0,0,284.4,0,0,0,0.4987,1,2020,October,7.4803,7.7597,0.2794,1,7.2443,0.0
1.5,1,ARPA,EPI,-0.084,125.0844912,0,0.0,14.0,-57955.0,-57941.0,0.0,134.0,58089.0,0,277.7,0,0,0,0.5494,1,2020,October,7.4987,7.8318,0.3331,1,7.2324,0.0
1.5,1,QUKE,EPI,-0.309,152.2259136,0,0.0,2.0,-61085.0,-61083.0,0.0,52.0,61137.0,0,269.3,0,0,0,0.4961,1,2020,October,7.4684,7.9266,0.4582,1,7.1674,0.0
1.5,2,CECO,EPI,-0.756,106.2035541,0,0.0,17.0,-64103.0,-64086.0,0.0,117.0,64220.0,0,274.8,0,0,0,0.53,1,2020,October,7.5649,7.8936,0.3287,1,7.2554,0.0
1.5,2,CECO,EPI,-0.756,106.2035541,0,0.0,-64324.0,0.0,-64324.0,0.0,64503.0,64503.0,0,266.3,0,0,0,0.4743,1,2020,October,7.5649,7.8936,0.3287,1,7.2554,0.0
1.5,2,ARPA,EPI,-0.998,119.9227373,0,0.0,12.0,-74177.0,-74165.0,0.0,70.0,74247.0,0,269.1,0,0,0,0.4069,1,2020,October,7.5855,8.0201,0.4346,1,7.2231,0.0
1.6,4,CECO,HP,-2.84,96.20970599,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.8611,0,2020,October,12.3282,12.5998,0.2716,1,12.0459,0.0
1.6,3,QUKE,HP,-3.901,250.4499438,0,0.0,-37.0,0.0,-37.0,0.0,0.0,0.0,0,245.1,0,0,0,0.9264,0,2020,October,7.3998,7.8451,0.4453,1,7.222,0.0
1.6,6,QUKE,HP,-3.998,112.6765941,0,0.0,-1722.0,0.0,-1722.0,0.0,0.0,0.0,0,229.5,0,0,0,0.8744,0,2020,October,6.4819,6.777,0.2951,1,6.22,0.0
1.6,7,QUKE,HP,-0.89,129.9104478,0,0.0,-2435.0,0.0,-2435.0,0.0,0.0,0.0,0,220.5,0,0,0,0.7832,0,2020,October,12.4593,12.8945,0.4352,1,12.1243,0.0
1.6,5,PIJE,EPI,-2.182,132.8984562,0,5.0,19.0,19.0,38.0,6.0,26.0,1.0,1,273.9,311,281,100,0.5043,1,2020,October,7.7024,8.3136,0.6112,1,7.2425,-36036.0
1.6,7,PIJE,HP,-3.702,114.3700207,0,36.0,74.0,0.0,74.0,30.0,50.0,20.0,1,275.4,510.5,219.1,100,8.0619,0,2020,October,12.8803,13.6555,0.7752,1,12.2025,15.0
1.6,3,PIJE,HP,-3.468,109.3504344,0,41.0,92.0,9.0,101.0,57.0,92.0,26.0,1,270.7,291.7,262.7,100,7.6777,1,2020,October,12.6516,13.1802,0.5286,1,12.1682,47.0
1.6,1,QUKE,HP,-0.224,142.4321503,0,36.0,20.0,0.0,20.0,7.0,33.0,26.0,1,238.5,269.7,230.4,0,1.9786,0,2020,October,7.4194,7.6923,0.2729,1,7.2278,-61345.0
1.6,8,PIJE,HP,-3.99,89.8940865,missing flam weight,49.0,66.0,2.0,68.0,28.0,56.0,26.0,1,240.6,394,225.8,0,0,1,2020,October,7.4692,7.6729,0.2037,1,7.2426,9.0
1.6,2,PIJE,HP,-1.089,163.4645669,0,49.0,390.0,0.0,390.0,15.0,43.0,28.0,2,268.4,471.3,313,100,0,0,2020,October,12.6265,13.2493,0.6228,1,12.2455,9.0
1.6,4,QUKE,HP,-8,35.32684284,0,35.0,13.0,0.0,13.0,7.0,36.0,29.0,1,229.9,234,229.4,0,0.5922,0,2020,October,7.4824,7.5586,0.0762,1,7.2667,0.0
1.6,8,QUKE,HP,-4.725,100.3870968,0,35.0,19.0,0.0,19.0,6.0,35.0,29.0,1,285,278.6,275.2,0,0.5583,0,2020,October,7.4401,7.6735,0.2334,1,7.2076,0.0
1.6,5,CADE,HP,-0.612,120.4025257,0,40.0,75.0,21.0,96.0,16.0,69.0,32.0,1,250.7,288.6,248.6,0,3.294,1,2020,October,12.7547,13.3649,0.6102,1,12.2479,1.0
1.6,2,ABCO,HP,-1.278,164.9851632,0,32.0,50.0,62.0,112.0,9.0,104.0,33.0,1,270.2,283.2,280,0,2.2449,1,2020,October,7.4608,7.85,0.3892,1,7.2249,2.0
1.6,3,ABCO,HP,-2.313,189.7634742,0,39.0,66.0,6.0,72.0,18.0,60.0,36.0,1,266.1,270.7,260.6,0,3.0751,1,2020,October,7.4807,7.9701,0.4894,1,7.2228,1.0
1.6,1,QUKE,EPI,-0.224,142.4321503,0,15.0,2.0,5.0,7.0,6.0,51.0,40.0,1,266,255.3,246.3,0,0.4641,1,2020,October,7.4194,7.6923,0.2729,1,7.2278,-61400.0
1.6,8,CADE,HP,-2.949,98.95144746,0,50.0,53.0,15.0,68.0,24.0,83.0,44.0,1,227.4,240.3,224.2,0,3.1948,1,2020,October,13.0661,13.9343,0.8682,1,12.1887,3.0
1.6,7,ABCO,HP,-3.661,109.7012173,0,38.0,34.0,26.0,60.0,14.0,84.0,44.0,1,247.7,261.5,238.3,20,1.6763,1,2020,October,7.4983,7.7957,0.2974,1,7.2272,13.0
1.6,1,PIJE,HP,-0.337,155.7146324,0,46.0,101.0,8.0,109.0,22.0,76.0,46.0,1,271.5,267.8,286.5,100,7.767,1,2020,October,12.4369,13.0786,0.6417,1,12.0248,16.0
1.6,3,PIJE,EPI,-3.468,109.3504344,0,8.0,14.0,19.0,33.0,7.0,73.0,47.0,1,275.4,313.4,301,100,0.5277,1,2020,October,12.6516,13.1802,0.5286,1,12.1682,-29365.0
1.6,8,ABCO,HP,-3.452,117.1981181,0,33.0,33.0,37.0,70.0,16.0,102.0,49.0,1,245.2,297.3,227.5,75,2.1255,1,2020,October,7.3956,7.6198,0.2242,1,7.2043,3.0
1.6,1,ABCO,HP,-0.106,143.6964116,0,35.0,49.0,23.0,72.0,6.0,79.0,50.0,1,256.6,260.4,298.9,0,2.9992,1,2020,October,7.5062,7.9587,0.4525,1,7.1913,-9116.0
1.6,2,CADE,HP,-1.784,116.957606,0,38.0,51.0,17.0,68.0,24.0,94.0,53.0,1,272.9,297.7,270.2,0,2.9789,1,2020,October,7.5889,8.011,0.4221,1,7.228,4.0
1.6,9,CADE,HP,-1.949,48.72182345,0,43.0,28.0,33.0,61.0,15.0,104.0,56.0,1,229.4,269.3,238.2,0,2.2758,1,2020,October,8.0021,8.389,0.3869,1,7.208,2.0
1.6,6,CECO,EPI,-9,57.43785851,0,20.0,5.0,17.0,22.0,7.0,81.0,57.0,1,277.9,347.7,264.6,0,0.4845,1,2020,October,7.5101,7.6603,0.1502,1,7.2486,-46311.0
1.6,6,ABCO,HP,-3.04,115.4194079,0,58.0,59.0,0.0,59.0,10.0,70.0,60.0,1,243.6,295.8,256.2,70,2.1636,0,2020,October,12.4702,12.7509,0.2807,1,12.227,2.0
1.6,6,CECO,HP,-9,57.43785851,0,12.0,10.0,469.0,479.0,8.0,538.0,61.0,2,271.1,271.4,271.6,0,0.9221,1,2020,October,7.5101,7.6603,0.1502,1,7.2486,5.0
1.6,6,CADE,HP,-3.761,78.12413793,0,49.0,78.0,0.0,78.0,30.0,93.0,63.0,1,241.9,308.4,218.4,0,2.6752,0,2020,October,12.9046,13.471,0.5664,1,12.1796,-12417.0
1.6,3,CECO,EPI,-1.841,57.74559194,0,2.8,9.0,26.0,35.0,1.0,94.0,67.0,1,276.4,299.8,291.8,0,0.4957,1,2020,October,12.2821,12.3738,0.0917,1,12.1233,-35746.0
1.6,1,CADE,HP,-0.2,127.8839221,0,46.0,72.0,0.0,72.0,10.0,83.0,73.0,1,268.6,321,263.6,0,3.5253,0,2020,October,7.7446,8.4541,0.7095,1,7.1898,2.0
1.6,4,QUKE,EPI,-8,35.32684284,0,0.0,4.0,-17.0,-13.0,0.0,57.0,74.0,0,282.3,0,0,0,0.3724,1,2020,October,7.4824,7.5586,0.0762,1,7.2667,0.0
1.6,7,CECO,HP,-5.326,86.60054864,0,16.0,16.0,370.0,386.0,5.0,452.0,77.0,2,247.6,333.3,230.9,0,1.174,1,2020,October,12.7826,13.193,0.4104,1,12.3087,3.0
1.6,6,ARPA,HP,-3.801,91.95969125,0,35.0,125.0,0.0,125.0,7.0,84.0,77.0,1,200.4,198.7,195.3,0,2.6618,0,2020,October,12.674,13.1029,0.4289,1,12.2076,4.0
1.6,6,PIJE,HP,-2.773,129.3772416,0,35.0,65.0,4.0,69.0,18.0,99.0,77.0,1,281.8,318.9,260.2,100,4.352,1,2020,October,7.5357,7.9325,0.3968,1,7.229,10.0
1.6,3,CADE,HP,-0.673,129.0838068,0,30.0,83.0,0.0,83.0,22.0,100.0,78.0,1,268.4,376,262.6,0,2.248,0,2020,October,8.0529,9.1434,1.0905,1,7.2081,4.0
1.6,3,CECO,HP,-1.841,57.74559194,0,6.0,6.0,364.0,370.0,5.0,450.0,81.0,2,298.9,298.2,298.2,0,0.9363,1,2020,October,12.2821,12.3738,0.0917,1,12.1233,4.0
1.6,10,CADE,HP,-6.379,-114.6229722,missing dry wt,47.0,26.0,79.0,105.0,12.0,172.0,81.0,1,232.4,265.4,253.9,0,2.055,1,2020,October,0,14.0608,14.0608,1,12.267,2.0
1.6,5,CECO,HP,-4.08,83.7044055,0,10.0,12.0,403.0,415.0,10.0,494.0,81.0,2,255.4,247.4,244.6,0,1.224,1,2020,October,7.4486,7.6253,0.1767,1,7.2375,8.0
1.6,5,ABCO,HP,-2.907,235.9763314,0,31.0,31.0,56.0,87.0,10.0,149.0,83.0,1,273.9,293.2,268.5,30,1.77,1,2020,October,12.1496,12.349,0.1994,1,12.0651,-4864.0
1.6,4,ABCO,HP,-2.485,159.561278,0,29.0,45.0,15.0,60.0,11.0,113.0,87.0,1,278.3,284.1,275.8,0,2.6779,1,2020,October,7.6233,8.2925,0.6692,1,7.2039,3.0
1.6,3,QUKE,EPI,-3.901,250.4499438,0,0.0,1.0,-17.0,-16.0,0.0,70.0,87.0,0,282.3,0,0,0,0.5342,1,2020,October,7.3998,7.8451,0.4453,1,7.222,0.0
1.6,2,ARPA,HP,-0.781,106.4476886,0,32.0,85.0,0.0,85.0,0.0,96.0,96.0,1,240.4,262.5,250.7,0,2.747,0,2020,October,7.5346,7.8846,0.35,1,7.2058,2.0
1.6,5,CECO,EPI,-4.08,83.7044055,0,0.5,14.0,61.0,75.0,4.0,171.0,106.0,1,278.2,296.9,295.6,0,0.4601,1,2020,October,7.4486,7.6253,0.1767,1,7.2375,-62757.0
1.6,4,CADE,HP,-2.783,102.5211535,0,34.0,90.0,0.0,90.0,21.0,129.0,108.0,1,258.4,272.3,257.9,0,3.462,0,2020,October,12.7815,13.3752,0.5937,1,12.2024,-2456.0
1.6,2,CECO,HP,-0.73,105.0582465,0,31.0,49.0,405.0,454.0,7.0,525.0,113.0,2,252.5,323.4,294,0,2.1622,1,2020,October,7.5927,7.9354,0.3427,1,7.2665,2.0
1.6,5,ARPA,HP,-2.137,123.8374096,missing flam weight,36.0,81.0,0.0,81.0,29.0,150.0,121.0,1,235.6,256.7,238,0,0,0,2020,October,7.4286,7.7881,0.3595,1,7.1383,-64297.0
1.6,2,CECO,EPI,-0.73,105.0582465,0,7.0,11.0,10.0,21.0,4.0,138.0,124.0,1,267.9,279.2,252,0,0.5065,1,2020,October,7.5927,7.9354,0.3427,1,7.2665,-65070.0
1.6,7,CECO,EPI,-5.326,86.60054864,0,7.0,2.0,71.0,73.0,7.0,208.0,130.0,1,276.9,373.2,306.6,0,0.6111,1,2020,October,12.7826,13.193,0.4104,1,12.3087,-40673.0
1.6,4,PIJE,HP,-4.071,103.8574329,0,37.0,56.0,9.0,65.0,24.0,202.0,169.0,1,283.6,300.6,268.4,100,4.545,1,2020,October,12.7564,13.2168,0.4604,1,12.3131,6.0
1.6,7,CADE,HP,-3.3,84.16188209,0,45.0,153.0,14.0,167.0,17.0,212.0,181.0,1,235.7,248.1,234.9,0,3.5841,1,2020,October,12.8225,13.4235,0.601,1,12.1084,-12717.0
1.6,4,ARPA,HP,-3.484,94.97953615,0,40.0,44.0,0.0,44.0,11.0,194.0,183.0,1,254.4,377,243.9,0,2.4975,0,2020,October,7.4999,7.848,0.3481,1,7.1334,3.0
1.6,1,CECO,HP,-0.138,128.1349749,0,11.0,238.0,164.0,402.0,11.0,359.0,184.0,2,257.8,284.2,284.3,0,1.6051,0,2020,October,7.3905,7.6715,0.281,1,7.1712,5.0
1.6,3,ARPA,HP,-1.542,107.4027073,0,32.0,66.0,0.0,66.0,10.0,223.0,213.0,1,281.3,310.8,285.3,0,2.7888,0,2020,October,7.4866,7.7405,0.2539,1,7.2502,4.0
1.6,5,PIJE,HP,-2.182,132.8984562,0,43.0,109.0,0.0,109.0,22.0,264.0,242.0,1,283.6,348.9,289.9,100,7.4247,0,2020,October,7.7024,8.3136,0.6112,1,7.2425,-35901.0
1.6,1,ARPA,HP,-0.186,114.1684665,0,35.0,28.0,12.0,40.0,29.0,293.0,252.0,1,281.8,359.7,277.5,0,2.9491,0,2020,October,7.4477,7.712,0.2643,1,7.2162,0.0
1.6,2,QUKE,HP,-1.753,118.879056,0,37.0,28.0,0.0,28.0,10.0,262.0,252.0,1,255.5,245,241.4,0,1.9153,0,2020,October,7.4399,7.722,0.2821,1,7.2026,2.0
1.6,5,QUKE,EPI,-6.553,90.95460614,0,0.0,5.0,-1537.0,-1532.0,0.0,61.0,1598.0,0,269.8,0,0,0,0.4583,1,2020,October,7.539,7.8115,0.2725,1,7.2394,0.0
1.6,6,QUKE,EPI,-3.998,112.6765941,0,0.0,0.0,-1915.0,-1915.0,0.0,83.0,1998.0,0,281.9,0,0,0,0.5223,1,2020,October,6.4819,6.777,0.2951,1,6.22,0.0
1.6,7,QUKE,EPI,-0.89,129.9104478,0,0.0,5.0,-2564.0,-2559.0,0.0,59.0,2623.0,0,282.7,0,0,0,0.5329,1,2020,October,12.4593,12.8945,0.4352,1,12.1243,0.0
1.6,6,PIJE,EPI,-2.773,129.3772416,0,0.0,11.0,-3226.0,-3215.0,0.0,60.0,3286.0,0,206.4,0,0,100,0.554,1,2020,October,7.5357,7.9325,0.3968,1,7.229,0.0
1.6,7,ARPA,EPI,-5.01,75.99766968,0,0.0,24.0,-5179.0,-5155.0,0.0,51.0,5230.0,0,274.8,0,0,0,0.4999,1,2020,October,7.5856,7.8465,0.2609,1,7.2423,0.0
1.6,7,ARPA,HP,-5.01,75.99766968,0,0.0,-5105.0,0.0,-5105.0,0.0,5599.0,5599.0,0,215.8,0,0,0,2.0478,0,2020,October,7.5856,7.8465,0.2609,1,7.2423,0.0
1.6,1,ABCO,EPI,-0.106,143.6964116,0,0.0,17.0,-9167.0,-9150.0,0.0,59.0,9226.0,0,269.4,0,0,0,0.5061,1,2020,October,7.5062,7.9587,0.4525,1,7.1913,0.0
1.6,1,PIJE,EPI,-0.337,155.7146324,0,0.0,13.0,-10514.0,-10501.0,0.0,64.0,10578.0,0,272.8,0,0,100,0.5011,1,2020,October,12.4369,13.0786,0.6417,1,12.0248,0.0
1.6,2,PIJE,EPI,-1.089,163.4645669,0,0.0,19.0,-17374.0,-17355.0,0.0,72.0,17446.0,0,256.7,0,0,100,0.4759,1,2020,October,12.6265,13.2493,0.6228,1,12.2455,0.0
1.6,6,ARPA,EPI,-3.801,91.95969125,0,0.0,31.0,-21596.0,-21565.0,0.0,105.0,21701.0,0,277.9,0,0,0,0.552,1,2020,October,12.674,13.1029,0.4289,1,12.2076,0.0
1.6,8,QUKE,EPI,-4.725,100.3870968,0,0.0,9.0,-30782.0,-30773.0,0.0,63.0,30845.0,0,280,0,0,0,0.5057,1,2020,October,7.4401,7.6735,0.2334,1,7.2076,0.0
1.6,4,PIJE,EPI,-4.071,103.8574329,0,0.0,18.0,-32095.0,-32077.0,0.0,76.0,32171.0,0,280.3,0,0,100,0.4405,1,2020,October,12.7564,13.2168,0.4604,1,12.3131,0.0
1.6,8,ARPA,EPI,-6.505,62.89602381,0,0.0,20.0,-33236.0,-33216.0,0.0,128.0,33364.0,0,279.1,0,0,0,0.4745,1,2020,October,7.6917,7.9875,0.2958,1,7.2214,0.0
1.6,2,ABCO,EPI,-1.278,164.9851632,0,0.0,12.0,-34582.0,-34570.0,0.0,51.0,34633.0,0,270.8,0,0,0,0.5095,1,2020,October,7.4608,7.85,0.3892,1,7.2249,0.0
1.6,3,ARPA,EPI,-1.542,107.4027073,0,0.0,15.0,-41550.0,-41535.0,0.0,63.0,41613.0,0,270,0,0,0,0.5601,1,2020,October,7.4866,7.7405,0.2539,1,7.2502,0.0
1.6,4,CECO,EPI,-2.84,96.20970599,0,0.0,11.0,-44019.0,-44008.0,0.0,136.0,44155.0,0,272,0,0,0,0.4516,1,2020,October,12.3282,12.5998,0.2716,1,12.0459,0.0
1.6,4,ARPA,EPI,-3.484,94.97953615,0,0.0,8.0,-45330.0,-45322.0,0.0,68.0,45398.0,0,273.8,0,0,0,0.4667,1,2020,October,7.4999,7.848,0.3481,1,7.1334,0.0
1.6,1,CECO,EPI,-0.138,128.1349749,0,0.0,5.0,-53075.0,-53070.0,0.0,124.0,53199.0,0,271.2,0,0,0,0.3338,1,2020,October,7.3905,7.6715,0.281,1,7.1712,0.0
1.6,1,ARPA,EPI,-0.186,114.1684665,0,0.0,18.0,-58291.0,-58273.0,0.0,78.0,58369.0,0,273.2,0,0,0,0.4673,1,2020,October,7.4477,7.712,0.2643,1,7.2162,0.0
1.6,5,ARPA,EPI,-2.137,123.8374096,0,0.0,8.0,-64350.0,-64342.0,0.0,75.0,64425.0,0,264.4,0,0,0,0.5232,1,2020,October,7.4286,7.7881,0.3595,1,7.1383,0.0
1.6,2,QUKE,EPI,-1.753,118.879056,0,0.0,3.0,-66812.0,-66809.0,0.0,72.0,66884.0,0,268.1,0,0,0,0.5151,1,2020,October,7.4399,7.722,0.2821,1,7.2026,0.0
1.6,2,ARPA,EPI,-0.781,106.4476886,0,0.0,10.0,-71373.0,-71363.0,0.0,62.0,71435.0,0,270,0,0,0,0.3663,1,2020,October,7.5346,7.8846,0.35,1,7.2058,0.0
1.7,6,QUKE,HP,-3.528,107.4933095,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.555,0,2020,October,12.2701,12.5111,0.241,1,12.0459,0.0
1.7,8,QUKE,HP,-5.016,99.53445065,0,32.0,11.0,0.0,11.0,7.0,28.0,21.0,1,275.8,268.8,271.3,0,0.4682,0,2020,October,7.5385,7.8592,0.3207,1,7.2163,1.0
1.7,3,PIJE,HP,-2.794,139.4361171,0,31.0,66.0,21.0,87.0,35.0,82.0,26.0,1,251.3,325.6,260.1,100,9.6437,1,2020,October,12.6826,13.464,0.7814,1,12.1222,16.0
1.7,6,PIJE,HP,-2.889,128.3185841,0,0.0,93.0,14.0,107.0,65.0,107.0,28.0,1,244.4,410.9,241.9,100,13.1283,1,2020,October,7.6701,8.2791,0.609,1,7.1955,12.0
1.7,4,QUKE,HP,-8.25,30.33926585,0,28.0,9.0,0.0,9.0,6.0,34.0,28.0,1,223.1,234.9,221.8,0,0.4418,0,2020,October,7.6118,7.7209,0.1091,1,7.2522,1.0
1.7,7,QUKE,HP,-6.321,63.64861223,0,28.5,18.0,0.0,18.0,4.0,34.0,30.0,1,225.6,228.1,224.9,0,0.6422,0,2020,October,7.6265,7.8627,0.2362,1,7.2554,0.0
1.7,7,PIJE,HP,-3.992,110.1831251,0,45.0,58.0,17.0,75.0,52.0,106.0,37.0,1,247.5,268.6,243.3,100,6.586,1,2020,October,12.7231,13.3669,0.6438,1,12.1388,8.0
1.7,1,QUKE,HP,-0.235,148.8646685,0,32.0,26.0,0.0,26.0,6.0,45.0,39.0,1,256.7,251.7,248.6,0,1.0946,0,2020,October,7.3962,7.724,0.3278,1,7.176,-61655.0
1.7,2,QUKE,HP,-0.982,152.5632706,0,35.0,18.0,0.0,18.0,7.0,55.0,48.0,1,240.3,247.1,238.3,0,1.2631,0,2020,October,7.3455,7.5806,0.2351,1,7.1914,2.0
1.7,5,QUKE,EPI,-3.312,105.9469027,0,20.5,10.0,7.0,17.0,11.0,68.0,50.0,1,278.4,277.8,246.5,0,0.4767,1,2020,October,7.5378,7.8371,0.2993,1,7.2553,-3552.0
1.7,5,QUKE,HP,-3.312,105.9469027,0,30.0,18.0,0.0,18.0,5.0,63.0,58.0,1,212.3,207.8,206.3,0,0.6864,0,2020,October,7.5378,7.8371,0.2993,1,7.2553,1.0
1.7,1,PIJE,HP,-0.356,167.3132184,0,44.0,404.0,0.0,404.0,13.0,79.0,66.0,2,277.3,420.9,272.4,100,6.45,0,2020,October,12.2167,12.4496,0.2329,1,12.0775,4.0
1.7,3,QUKE,HP,-2.027,109.476662,0,31.0,15.0,0.0,15.0,7.0,96.0,89.0,1,215.8,225.5,219,0,1.0223,0,2020,October,7.6455,8.1099,0.4644,1,7.2213,1.0
1.7,4,PIJE,HP,-2.786,128.3654912,0,33.0,90.0,0.0,90.0,38.0,137.0,99.0,1,269.1,350.3,266.9,100,9.6906,0,2020,October,12.5533,13.1321,0.5788,1,12.1024,32.0
1.7,2,PIJE,HP,-2.01,140.5385996,0,43.0,165.0,183.0,348.0,16.0,301.0,102.0,2,270.1,311.9,284.8,100,4.8756,1,2020,October,12.3845,12.7759,0.3914,1,12.106,5.0
1.7,4,QUKE,EPI,-8.25,30.33926585,0,0.0,1.0,-42.0,-41.0,0.0,64.0,106.0,0,278.9,0,0,0,0.428,1,2020,October,7.6118,7.7209,0.1091,1,7.2522,0.0
1.7,3,QUKE,EPI,-2.027,109.476662,0,0.0,18.0,-77.0,-59.0,0.0,43.0,120.0,0,281.1,0,0,0,0.5115,1,2020,October,7.6455,8.1099,0.4644,1,7.2213,0.0
1.7,8,PIJE,HP,-3.668,104.4130892,0,47.0,66.0,10.0,76.0,32.0,197.0,155.0,1,234.7,249.1,234.2,100,7.0328,1,2020,October,7.5894,7.9372,0.3478,1,7.2563,0.0
1.7,5,PIJE,HP,-3.789,123.2162765,0,34.0,64.0,5.0,69.0,41.0,276.0,230.0,1,260.7,434.3,260.3,100,7.6893,1,2020,October,7.5339,7.976,0.4421,1,7.1751,16.0
1.7,4,PIJE,EPI,-2.786,128.3654912,0,0.0,17.0,-3540.0,-3523.0,0.0,75.0,3615.0,0,143.9,0,0,100,0.5004,1,2020,October,12.5533,13.1321,0.5788,1,12.1024,0.0
1.7,1,PIJE,EPI,-0.356,167.3132184,0,0.0,11.0,-10922.0,-10911.0,0.0,83.0,11005.0,0,272.7,0,0,100,0.4588,1,2020,October,12.2167,12.4496,0.2329,1,12.0775,0.0
1.7,2,PIJE,EPI,-2.01,140.5385996,0,0.0,10.0,-17906.0,-17896.0,0.0,84.0,17990.0,0,286,0,0,100,0.5262,1,2020,October,12.3845,12.7759,0.3914,1,12.106,0.0
1.7,7,QUKE,EPI,-6.321,63.64861223,0,0.0,9.0,-19355.0,-19346.0,0.0,67.0,19422.0,0,276.4,0,0,0,0.4953,1,2020,October,7.6265,7.8627,0.2362,1,7.2554,0.0
1.7,8,QUKE,EPI,-5.016,99.53445065,0,0.0,3.0,-31278.0,-31275.0,0.0,46.0,31324.0,0,280.4,0,0,0,0.4926,1,2020,October,7.5385,7.8592,0.3207,1,7.2163,0.0
1.7,1,QUKE,EPI,-0.235,148.8646685,0,0.0,4.0,-61692.0,-61688.0,0.0,48.0,61740.0,0,273.7,0,0,0,0.402,1,2020,October,7.3962,7.724,0.3278,1,7.176,0.0
1.7,2,QUKE,EPI,-0.982,152.5632706,0,0.0,3.0,-69860.0,-69857.0,0.0,33.0,69893.0,0,264.6,0,0,0,0.4174,1,2020,October,7.3455,7.5806,0.2351,1,7.1914,0.0
1.8,3,QUKE,HP,-2.445,113.5262206,0,0.0,-17.0,0.0,-17.0,0.0,0.0,0.0,0,228.2,0,0,0,1.3134,0,2020,October,7.4273,7.7412,0.3139,1,7.1508,0.0
1.8,6,PIJE,HP,-3.563,119.9895525,0,43.0,66.0,0.0,66.0,29.0,40.0,11.0,1,271.3,347.3,252.2,100,7.8434,0,2020,October,7.7816,8.4707,0.6891,1,7.2073,12.0
1.8,5,PIJE,HP,-2.232,130.3972758,0,40.0,67.0,0.0,67.0,28.0,45.0,17.0,1,274.2,347.3,252.6,100,6.2217,0,2020,October,7.6823,8.2567,0.5744,1,7.2418,11.0
1.8,4,PIJE,HP,-4.468,129.0542311,0,46.0,66.0,2.0,68.0,25.0,52.0,25.0,1,277,362.9,278.7,100,6.9798,1,2020,October,12.6417,13.1343,0.4926,1,12.26,7.0
1.8,7,PIJE,HP,-4.339,94.9608444,0,46.0,54.0,3.0,57.0,23.0,52.0,26.0,1,245,400.3,227.5,100,7.1266,1,2020,October,7.5064,7.7853,0.2789,1,7.2127,16.0
1.8,6,QUKE,HP,-2.808,103.4313725,0,45.0,20.0,0.0,20.0,5.0,33.0,28.0,1,220.7,223.6,222.9,0,0.4174,0,2020,October,12.54,12.8987,0.3587,1,12.1932,1.0
1.8,2,PIJE,HP,-1.094,149.3987976,0,44.0,78.0,0.0,78.0,39.0,70.0,31.0,1,286.5,372.4,288.2,100,7.11,0,2020,October,12.5471,12.9944,0.4473,1,12.2477,4.0
1.8,3,PIJE,EPI,-3.089,138.048369,0,17.0,8.0,25.0,33.0,3.0,64.0,36.0,1,268.2,295.9,281,100,0.4627,1,2020,October,12.53,13.0209,0.4909,1,12.1744,-30370.0
1.8,1,PIJE,HP,-0.342,106.6319143,0,44.0,362.0,0.0,362.0,15.0,61.0,46.0,2,279,332.1,288.2,100,4.7921,0,2020,October,12.395,12.7632,0.3682,1,12.0497,6.0
1.8,4,QUKE,HP,-4.761,109.4988781,0,30.0,14.0,0.0,14.0,2.0,55.0,53.0,1,223.4,245.4,228.4,0,0.7669,0,2020,October,7.4757,7.7685,0.2928,1,7.2083,0.0
1.8,8,PIJE,HP,-2.489,122.0210665,0,36.0,72.0,0.0,72.0,27.0,81.0,54.0,1,239.3,252.7,233.4,100,3.9534,0,2020,October,7.4866,7.8573,0.3707,1,7.1828,9.0
